7862,The_Counterfeiters,"The_story_of_Jewish_counterfeiter_Salomon_Sorowitsch _who_was_coerced_into_assisting_the_Nazi_operation_of_the_Sachsenhausen_concentration_camp_during_World_War_II.",453,12.703,7.4,600
1554,Down_by_Law,"A_disc_jockey _a_pimp_and_an_Italian_tourist_escape_from_jail_in_New_Orleans.",203,17.434,7.358,717
1427,Perfume:_The_Story_of_a_Murderer,"Jean-Baptiste_Grenouille _born_in_the_stench_of_18th_century_Paris _develops_a_superior_olfactory_sense _which_he_uses_to_create_the_world's_finest_perfumes._However _his_work_takes_a_dark_turn_as_he_tries_to_preserve_scents_in_the_search_for_the_ultimate_perfume.",446,49.023,7.358,4458
522369,Sorry_We_Missed_You,"Ricky_and_his_family_have_been_fighting_an_uphill_struggle_against_debt_since_the_2008_financial_crash._An_opportunity_to_wrestle_back_some_independence_appears_with_a_shiny_new_van_and_the_chance_to_run_a_franchise_as_a_self-employed_delivery_driver._It's_hard_work _and_his_wife's_job_as_a_carer_is_no_easier._The_family_unit_is_strong_but_when_both_are_pulled_in_different_directions_everything_comes_to_breaking_point.",605,12.091,7.357,723
184,Jackie_Brown,"Jackie_Brown_is_a_flight_attendant_who_gets_caught_in_the_middle_of_smuggling_cash_into_the_country_for_her_gunrunner_boss._When_the_cops_try_to_use_Jackie_to_get_to_her_boss _she_hatches_a_plan_—_with_help_from_a_bail_bondsman_—_to_keep_the_money_for_herself.",340,33.21,7.356,6195
964980,Air,Discover_the_game-changing_partnership_between_a_then_undiscovered_Michael_Jordan_and_Nike's_fledgling_basketball_division_which_revolutionized_the_world_of_sports_and_culture_with_the_Air_Jordan_brand.,648,25.785,7.356,1832
634544,Uncle_Frank,"In_1973 _when_Frank_Bledsoe_and_his_18-year-old_niece_Beth_take_a_road_trip_from_Manhattan_to_Creekville _South_Carolina_for_the_family_patriarch's_funeral _they're_unexpectedly_joined_by_Frank's_lover_Walid.",619,16.895,7.356,396
489930,Blindspotting,"Collin_must_make_it_through_his_final_three_days_of_probation_for_a_chance_at_a_new_beginning._He_and_his_troublemaking_childhood_best_friend _Miles _work_as_movers _and_when_Collin_witnesses_a_police_shooting _the_two_men’s_friendship_is_tested_as_they_grapple_with_identity_and_their_changed_realities_in_the_rapidly-gentrifying_neighborhood_they_grew_up_in.",591,10.578,7.356,651
49051,The_Hobbit:_An_Unexpected_Journey,"Bilbo_Baggins _a_hobbit_enjoying_his_quiet_life _is_swept_into_an_epic_quest_by_Gandalf_the_Grey_and_thirteen_dwarves_who_seek_to_reclaim_their_mountain_home_from_Smaug _the_dragon.",522,95.967,7.356,18174
3766,The_Lady_from_Shanghai,A_romantic_drifter_gets_caught_between_a_corrupt_tycoon_and_his_voluptuous_wife.,-268,14.686,7.354,628
876792,That_Time_I_Got_Reincarnated_as_a_Slime_the_Movie:_Scarlet_Bond,"A_long-running_conspiracy_is_swirling_over_a_mysterious_power_wielded_by_the_Queen_in_Raja _a_small_country_west_of_Tempest._When_a_slime_who_evolved_into_a_Demon_Lord_named_Rimuru_Tempest_crosses_paths_with_Hiiro _a_survivor_of_the_Ogre_race _an_incredible_adventure_packed_with_new_characters_begins._The_power_of_bonds_will_be_put_to_the_test!",644,47.197,7.4,384
866398,The_Beekeeper,One_man's_campaign_for_vengeance_takes_on_national_stakes_after_he_is_revealed_to_be_a_former_operative_of_a_powerful_and_clandestine_organization_known_as_Beekeepers.,657,133.059,7.354,2869
740441,Unlocked,A_woman's_life_is_turned_upside-down_when_a_dangerous_man_gets_a_hold_of_her_lost_cell_phone_and_uses_it_to_track_her_every_move.,646,27.017,7.355,301
14534,Rudy,"Rudy_grew_up_in_a_steel_mill_town_where_most_people_ended_up_working _but_wanted_to_play_football_at_Notre_Dame_instead._There_were_only_a_couple_of_problems._His_grades_were_a_little_low _his_athletic_skills_were_poor _and_he_was_only_half_the_size_of_the_other_players._But_he_had_the_drive_and_the_spirit_of_5_people_and_has_set_his_sights_upon_joining_the_team.",288,25.535,7.355,657
13688,CJ7,"A_poor_construction_worker _who_struggles_to_keep_his_son_in_private_school _mistakes_an_orb_he_finds_in_a_junkjard_for_a_toy_which_proves_to_be_much _much_more_once_the_young_boy_starts_to_play_with_it.",463,37.315,7.4,685
4147,Road_to_Perdition,"Mike_Sullivan_works_as_a_hit_man_for_crime_boss_John_Rooney._Sullivan_views_Rooney_as_a_father_figure _however_after_his_son_is_witness_to_a_killing _Mike_Sullivan_finds_himself_on_the_run_in_attempt_to_save_the_life_of_his_son_and_at_the_same_time_looking_for_revenge_on_those_who_wronged_him.",396,21.929,7.355,3554
2757,Adaptation.,"Nicolas_Cage_is_Charlie_Kaufman _a_confused_L.A._screenwriter_overwhelmed_by_feelings_of_inadequacy _sexual_frustration _self-loathing _and_by_the_screenwriting_ambitions_of_his_freeloading_twin_brother_Donald._While_struggling_to_adapt_The_Orchid_Thief _by_Susan_Orlean _Kaufman's_life_spins_from_pathetic_to_bizarre._The_lives_of_Kaufman _Orlean's_book _become_strangely_intertwined_as_each_one's_search_for_passion_collides_with_the_others'.",400,18.741,7.355,2426
37211,Scooby-Doo!_and_the_Reluctant_Werewolf,"Shaggy_is_turned_into_a_werewolf _and_it's_up_to_Scooby _Scrappy_and_Shaggy's_girlfriend_to_help_him_win_a_race_against_other_monsters _and_become_human_again.",229,16.724,7.4,304
11710,The_Enigma_of_Kaspar_Hauser,"The_film_follows_Kaspar_Hauser_(Bruno_S.) _who_lived_the_first_seventeen_years_of_his_life_chained_in_a_tiny_cellar_with_only_a_toy_horse_to_occupy_his_time _devoid_of_all_human_contact_except_for_a_man_who_wears_a_black_overcoat_and_top_hat_who_feeds_him.",58,14.99,7.4,314
10144,The_Little_Mermaid,This_colorful_adventure_tells_the_story_of_an_impetuous_mermaid_princess_named_Ariel_who_falls_in_love_with_the_very_human_Prince_Eric_and_puts_everything_on_the_line_for_the_chance_to_be_with_him._Memorable_songs_and_characters_--_including_the_villainous_sea_witch_Ursula.,242,96.932,7.354,7757
399404,Darkest_Hour,"In_May_1940 _the_fate_of_World_War_II_hangs_on_Winston_Churchill _who_must_decide_whether_to_negotiate_with_Adolf_Hitler_or_fight_on_knowing_that_it_could_mean_the_end_of_the_British_Empire.",583,26.616,7.353,4995
840,Close_Encounters_of_the_Third_Kind,"After_an_encounter_with_UFOs _an_electricity_linesman_feels_undeniably_drawn_to_an_isolated_area_in_the_wilderness_where_something_spectacular_is_about_to_happen.",96,39.382,7.354,4132
260,The_39_Steps,"Richard_Hanney_has_a_rude_awakening_when_a_glamorous_female_spy_falls_into_his_bed_-_with_a_knife_in_her_back._Having_a_bit_of_trouble_explaining_it_all_to_Scotland_Yard _he_heads_for_the_hills_of_Scotland_to_try_to_clear_his_name_by_locating_the_spy_ring_known_as_The_39_Steps.",-420,15.322,7.4,917
544401,Cherry,"Cherry_drifts_from_college_dropout_to_army_medic_in_Iraq_-_anchored_only_by_his_true_love _Emily._But_after_returning_from_the_war_with_PTSD _his_life_spirals_into_drugs_and_crime_as_he_struggles_to_find_his_place_in_the_world.",622,18.408,7.352,1234
429174,Loveless,"Zhenya_and_Boris_are_going_through_a_vicious_divorce_marked_by_resentment _frustration_and_recriminations._Already_embarking_on_new_lives _each_with_a_new_partner _they_are_impatient_to_start_again _to_turn_the_page_–_even_if_it_means_threatening_to_abandon_their_12-year-old_son_Alyosha._Until _after_witnessing_one_of_their_fights _Alyosha_disappears.",577,9.308,7.4,730
360365,Tini:_The_New_Life_of_Violetta,A_teen_star_ventures_out_to_the_Italian_countryside_for_a_summer_and_emerges_a_new_artist.,564,17.371,7.4,379
10549,Hamlet,"Hamlet _Prince_of_Denmark _returns_home_to_find_his_father_murdered_and_his_mother_now_marrying_the_murderer..._his_uncle._Meanwhile _war_is_brewing.",328,16.348,7.4,459
2056,The_Station_Agent,"When_his_only_friend_dies _a_man_born_with_dwarfism_moves_to_rural_New_Jersey_to_live_a_life_of_solitude _only_to_meet_a_chatty_hot_dog_vendor_and_a_woman_dealing_with_her_own_personal_loss.",413,12.964,7.352,647
874,A_Man_for_All_Seasons,"A_depiction_of_the_conflict_between_King_Henry_VIII_of_England_and_his_Lord_Chancellor _Sir_Thomas_More _who_refuses_to_swear_the_Oath_of_Supremacy_declaring_Henry_Supreme_Head_of_the_Church_in_England.",-37,14.531,7.352,419
756,Fantasia,"Walt_Disney's_timeless_masterpiece_is_an_extravaganza_of_sight_and_sound!_See_the_music_come_to_life _hear_the_pictures_burst_into_song_and_experience_the_excitement_that_is_Fantasia_over_and_over_again.",-354,22.723,7.352,2999
318846,The_Big_Short,The_men_who_made_millions_from_a_global_economic_meltdown.,559,36.538,7.351,8858
180,Minority_Report,"John_Anderton_is_a_top_'Precrime'_cop_in_the_late-21st_century _when_technology_can_predict_crimes_before_they're_committed._But_Anderton_becomes_the_quarry_when_another_investigator_targets_him_for_a_murder_charge.",395,54.913,7.351,8551
11206,Wait_Until_Dark,"After_a_flight_back_home _Sam_Hendrix_returns_with_a_doll_he_innocently_acquired_along_the_way._As_it_turns_out _the_doll_is_actually_stuffed_with_heroin _and_a_group_of_criminals_led_by_the_ruthless_Roat_has_followed_Hendrix_back_to_his_place_to_retrieve_it._When_Hendrix_leaves_for_business _the_crooks_make_their_move_--_and_find_his_blind_wife _Susy _alone_in_the_apartment._Soon _a_life-threatening_game_begins_between_Susy_and_the_thugs.",-26,17.528,7.35,513
6644,El_Dorado,"Cole_Thornton _a_gunfighter_for_hire _joins_forces_with_an_old_friend _Sheriff_J.P._Harrah._Together_with_a_fighter_and_a_gambler _they_help_a_rancher_and_his_family_fight_a_rival_rancher_that_is_trying_to_steal_their_water.",-37,26.118,7.3,515
615666,A_Boy_Called_Christmas,"An_ordinary_young_boy_called_Nikolas_sets_out_on_an_extraordinary_adventure_into_the_snowy_north_in_search_of_his_father_who_is_on_a_quest_to_discover_the_fabled_village_of_the_elves _Elfhelm._Taking_with_him_a_headstrong_reindeer_called_Blitzen_and_a_loyal_pet_mouse _Nikolas_soon_meets_his_destiny_in_this_magical_and_endearing_story_that_proves_nothing_is_impossible…",631,13.755,7.3,691
169881,The_Physician,"England _1021._Rob_Cole _a_boy_born_in_a_miserable_mining_town _swears_to_become_a_physician_and_vanquish_disease_and_death._His_harsh_path_of_many_years _a_quest_for_knowledge_besieged_by_countless_challenges_and_sacrifices _leads_him_to_the_remote_Isfahan _in_Persia _where_he_meets_Ibn_Sina _the_greatest_healer_of_his_time.",535,23.493,7.349,1050
140823,Saving_Mr._Banks,"Author_P.L._Travers_looks_back_on_her_childhood_while_reluctantly_meeting_with_Walt_Disney _who_seeks_to_adapt_her_Mary_Poppins_books_for_the_big_screen.",534,19.831,7.349,3249
672208,A_Hero,"Rahim_is_in_prison_because_of_a_debt_he_was_unable_to_repay._During_a_two-day_leave _he_tries_to_convince_his_creditor_to_withdraw_his_complaint_against_the_payment_of_part_of_the_sum._But_things_don't_go_as_planned._Is_he_truly_a_hero?",632,10.153,7.348,309
621013,Chemical_Hearts,"When_a_hopelessly_romantic_high_school_senior_falls_for_a_mysterious_new_classmate _it_sets_them_both_on_an_unexpected_journey_that_teaches_them_about_love _loss _and_most_importantly_themselves.",616,18.2,7.348,1102
416477,The_Big_Sick,"Pakistan-born_comedian_Kumail_Nanjiani_and_grad_student_Emily_Gardner_fall_in_love_but_struggle_as_their_cultures_clash._When_Emily_contracts_a_mysterious_illness _Kumail_finds_himself_forced_to_face_her_feisty_parents _his_family's_expectations _and_his_true_feelings.",575,14.231,7.348,2376
14645,Santa_Claus_Is_a_Stinker,"Two_neurotics _working_for_a_suicide_hotline_on_the_night_of_Christmas_Eve _get_caught_up_in_a_catastrophe_when_a_pregnant_woman _her_abusive_boyfriend _and_a_transvestite_visit_their_office.",153,10.906,7.348,955
1056360,American_Fiction,"A_novelist_fed_up_with_the_establishment_profiting_from_Black_entertainment_uses_a_pen_name_to_write_a_book_that_propels_him_into_the_heart_of_hypocrisy_and_the_madness_he_claims_to_disdain.",655,41.217,7.3,918
407449,Lucky,"Follows_the_journey_of_a_90-year-old_atheist_and_the_quirky_characters_that_inhabit_his_off-the-map_desert_town._He_finds_himself_at_the_precipice_of_life _thrust_into_a_journey_of_self-exploration.",581,13.177,7.347,556
72478,Suicide_Room,"After_enduring_extreme_humiliation_at_school _Polish_teen_Dominik_holes_himself_up_in_his_room_and_begins_spending_all_his_time_in_a_virtual_reality_chat_room.",501,11.744,7.3,453
36728,Naruto_Shippuden_the_Movie:_The_Will_of_Fire,"Ninjas_with_bloodline_limits_begin_disappearing_in_all_the_countries_and_blame_points_toward_the_fire_nation._By_Tsunade's_order _Kakashi_is_sacrificed_to_prevent_an_all_out_war._After_inheriting_charms_left_by_Kakashi _Naruto_fights_through_friends_and_foes_to_prevent_his_death_while_changing_the_minds_of_those_who've_inherited_the_will_of_fire.",481,37.053,7.347,438
7452,"The_Cook _the_Thief _His_Wife_&_Her_Lover",The_wife_of_an_abusive_criminal_finds_solace_in_the_arms_of_a_kind_regular_guest_in_her_husband's_restaurant.,240,14.092,7.347,609
2134,The_Time_Machine,A_Victorian_Englishman_travels_to_the_far_future_and_finds_that_humanity_has_divided_into_two_hostile_species.,-116,24.098,7.347,808
488,The_African_Queen,"At_the_start_of_the_First_World_War _in_the_middle_of_Africa’s_nowhere _a_gin_soaked_riverboat_captain_is_persuaded_by_a_strong-willed_missionary_to_go_down_river_and_face-off_a_German_warship.",-218,16.247,7.3,931
433498,Papillon,"Henri_“Papillon”_Charrière _a_safecracker_from_the_Parisian_underworld _is_wrongfully_convicted_and_sentenced_to_life_imprisonment_in_the_penal_colony_of_French_Guiana _where_he_forges_a_strong_friendship_with_Louis_Dega _a_counterfeiter_who_needs_his_protection.",580,26.465,7.346,1891
381288,Split,"Though_Kevin_has_evidenced_23_personalities_to_his_trusted_psychiatrist _Dr._Fletcher _there_remains_one_still_submerged_who_is_set_to_materialize_and_dominate_all_the_others._Compelled_to_abduct_three_teenage_girls_led_by_the_willful _observant_Casey _Kevin_reaches_a_war_for_survival_among_all_of_those_contained_within_him_—_as_well_as_everyone_around_him_—_as_the_walls_between_his_compartments_shatter_apart.",572,64.606,7.346,17130
342737,20th_Century_Women,"In_1979_Santa_Barbara _California _Dorothea_Fields_is_a_determined_single_mother_in_her_mid-50s_who_is_raising_her_adolescent_son _Jamie _at_a_moment_brimming_with_cultural_change_and_rebellion._Dorothea_enlists_the_help_of_two_younger_women_–_Abbie _a_free-spirited_punk_artist_living_as_a_boarder_in_the_Fields'_home_and_Julie _a_savvy_and_provocative_teenage_neighbour_–_to_help_with_Jamie's_upbringing.",572,12.913,7.346,1114
289222,The_Zookeeper's_Wife,"The_account_of_keepers_of_the_Warsaw_Zoo _Jan_and_Antonina_Zabinski _who_helped_save_hundreds_of_people_and_animals_during_the_Nazi_invasion.",574,19.495,7.346,1484
583406,Judas_and_the_Black_Messiah,Bill_O'Neal_infiltrates_the_Black_Panthers_on_the_orders_of_FBI_Agent_Mitchell_and_J._Edgar_Hoover._As_Black_Panther_Chairman_Fred_Hampton_ascends—falling_for_a_fellow_revolutionary_en_route—a_battle_wages_for_O’Neal’s_soul.,622,18.576,7.345,1488
442065,The_Last_Full_Measure,"The_incredible_true_story_of_Vietnam_War_hero_William_H._Pitsenbarger _a_U.S._Air_Force_Pararescuemen_medic_who_personally_saved_over_sixty_men._Thirty-two_years_later _Pentagon_staffer_Scott_Huffman_investigates_a_Congressional_Medal_of_Honor_request_for_Pitsenbarger_and_uncovers_a_high-level_conspiracy_behind_the_decades-long_denial_of_the_medal _prompting_Huffman_to_put_his_own_career_on_the_line_to_seek_justice_for_the_fallen_airman.",609,14.061,7.345,436
416494,Status_Update,"After_being_uprooted_by_his_parents'_separation_and_unable_to_fit_into_his_new_hometown _a_teenager_stumbles_upon_a_magical_app_that_causes_his_social_media_updates_to_come_true.",585,25.742,7.345,515
302528,Remember,"With_the_aid_of_a_fellow_Auschwitz_survivor_and_a_hand-written_letter _an_elderly_man_with_dementia_goes_in_search_of_the_person_responsible_for_the_death_of_his_family.",557,13.938,7.345,702
49361,Don't_Torture_a_Duckling,A_reporter_and_a_promiscuous_young_woman_try_to_solve_a_series_of_child_killings_in_a_remote_southern_Italian_town_rife_with_superstition_and_a_distrust_of_outsiders.,33,11.372,7.3,352
15255,Undisputed_II:_Last_Man_Standing,"Heavyweight_Champ_George_Iceman_Chambers_is_sent_to_a_Russian_jail_on_trumped-up_drug_charges._In_order_to_win_his_freedom_he_must_fight_against_the_jailhouse_fighting_champ_Uri_Boyka_in_a_battle_to_the_death._This_time_he_is_not_fighting_for_a_title _he_is_fighting_for_his_life!",441,46.948,7.3,781
2756,The_Abyss,"A_civilian_oil_rig_crew_is_recruited_to_conduct_a_search_and_rescue_effort_when_a_nuclear_submarine_mysteriously_sinks._One_diver_soon_finds_himself_on_a_spectacular_odyssey_25 000_feet_below_the_ocean's_surface_where_he_confronts_a_mysterious_force_that_has_the_power_to_change_the_world_or_destroy_it.",238,30.974,7.345,2909
2291,Jacob's_Ladder,"After_returning_home_from_the_Vietnam_War _veteran_Jacob_Singer_struggles_to_maintain_his_sanity._Plagued_by_hallucinations_and_flashbacks _Singer_rapidly_falls_apart_as_the_world_and_people_around_him_morph_and_twist_into_disturbing_images._His_girlfriend _Jezzie _and_ex-wife _Sarah _try_to_help _but_to_little_avail._Even_Singer's_chiropractor_friend _Louis _fails_to_reach_him_as_he_descends_into_madness.",253,21.607,7.346,1599
77016,End_of_Watch,Two_young_officers_are_marked_for_death_after_confiscating_a_small_cache_of_money_and_firearms_from_the_members_of_a_notorious_cartel_during_a_routine_traffic_stop.,520,29.221,7.344,3150
12311,Mutiny_on_the_Bounty,"Fletcher_Christian_successfully_leads_a_revolt_against_the_ruthless_Captain_Bligh_on_the_HMS_Bounty._However _Bligh_returns_one_year_later _hell_bent_on_revenge.",-415,14.08,7.344,327
11673,Cyrano_de_Bergerac,"Famed_swordsman_and_poet_Cyrano_de_Bergerac_is_in_love_with_his_cousin_Roxane._He_has_never_expressed_his_love_for_her_as_he_his_large_nose_undermines_his_self-confidence._Then_he_finds_a_way_to_express_his_love_to_her _indirectly.",246,14.701,7.344,751
11589,Kelly's_Heroes,A_misfit_group_of_World_War_II_American_soldiers_goes_AWOL_to_rob_a_bank_behind_German_lines.,5,19.709,7.344,702
615643,Minari,"A_Korean_American_family_moves_to_an_Arkansas_farm_in_search_of_its_own_American_dream._Amidst_the_challenges_of_this_new_life_in_the_strange_and_rugged_Ozarks _they_discover_the_undeniable_resilience_of_family_and_what_really_makes_a_home.",622,17.047,7.343,1574
66125,Red_Dog,The_legendary_true_story_of_the_Red_Dog_who_united_a_disparate_local_community_while_roaming_the_Australian_outback_in_search_of_his_long_lost_master.,506,15.578,7.3,392
38528,Horse_Fever,"Bruno_Fioretti _known_as_Mandrake _is_an_inveterate_gambler_who_never_misses_a_day_at_the_horse_racing_track_in_Rome._He_is_doubly_unlucky:_he_bets_too_much_on_one_horse _and_his_wife_is_sleeping_with_his_best_friend_because_Mandrake_is_always_at_the_track._Penniless_and_cuckolded _Mandrake_decides_to_make_one_last_bet.",83,7.423,7.3,353
37775,"Bianco _rosso_e_Verdone","Three_Italians_travel_to_their_hometown_to_vote_for_elections:_Pasquale_is_a_Southern_immigrant_living_in_Munich_who's_genuinely_happy_to_come_back_to_Italy _even_if_just_for_a_few_days _but_the_country_he_dreams_of_is_far_from_reality;_Furio_travels_to_Rome_with_his_family _but_his_niggling_attitude_threatens_to_push_his_wife_Magda_over_the_edge;_young_Mimmo_is_also_going_to_Rome _but_the_trip_is_repeatedly_interrupted_by_worries_about_his_grandma's_health.",135,7.994,7.343,700
31522,A_Woman_Is_a_Woman,"Longing_for_a_baby _a_stripper_pursues_another_man_in_order_to_make_her_boyfriend_jealous.",-101,12.058,7.3,360
22164,Blood_and_Bone,"In_Los_Angeles _an_ex-con_takes_the_underground_fighting_world_by_storm_in_his_quest_to_fulfill_a_promise_to_a_dead_friend.",476,40.545,7.3,759
2134,The_Time_Machine,A_Victorian_Englishman_travels_to_the_far_future_and_finds_that_humanity_has_divided_into_two_hostile_species.,-116,24.098,7.347,808
890980,God's_Crooked_Lines,"Alice_Gould _a_private_investigator _pretends_to_be_mentally_ill_in_order_to_enter_a_psychiatric_hospital_and_gather_evidence_for_the_case_she_is_working_on:_the_death_of_a_patient_in_unclear_circumstances.",642,20.279,7.342,645
658,Goldfinger,"Special_agent_007_comes_face_to_face_with_one_of_the_most_notorious_villains_of_all_time _and_now_he_must_outwit_and_outgun_the_powerful_tycoon_to_prevent_him_from_cashing_in_on_a_devious_scheme_to_raid_Fort_Knox_--_and_obliterate_the_world's_economy.",-64,41.629,7.342,3476
594,The_Terminal,"Viktor_Navorski_is_a_man_without_a_country;_his_plane_took_off_just_as_a_coup_d'etat_exploded_in_his_homeland _leaving_it_in_shambles _and_now_he's_stranded_at_Kennedy_Airport _where_he's_holding_a_passport_that_nobody_recognizes._While_quarantined_in_the_transit_lounge_until_authorities_can_figure_out_what_to_do_with_him _Viktor_simply_goes_on_living_–_and_courts_romance_with_a_beautiful_flight_attendant.",419,28.507,7.342,7761
938614,Late_Night_with_the_Devil,"A_live_broadcast_of_a_late-night_talk_show_in_1977_goes_horribly_wrong _unleashing_evil_into_the_nation's_living_rooms.",660,172.177,7.3,775
508642,Gonjiam:_Haunted_Asylum,"The_crew_of_a_horror_web_series_travels_to_an_abandoned_asylum_for_a_live_broadcast _but_they_encounter_much_more_than_expected_as_they_move_deeper_inside_the_nightmarish_old_building.",587,40.142,7.341,640
506528,Harriet,"The_extraordinary_tale_of_Harriet_Tubman's_escape_from_slavery_and_transformation_into_one_of_America's_greatest_heroes._Her_courage _ingenuity_and_tenacity_freed_hundreds_of_slaves_and_changed_the_course_of_history.",606,14.819,7.341,759
75656,Now_You_See_Me,An_FBI_agent_and_an_Interpol_detective_track_a_team_of_illusionists_who_pull_off_bank_heists_during_their_performances_and_reward_their_audiences_with_the_money.,528,52.932,7.341,15337
36208,A_Dog's_Life,The_Tramp_and_his_dog_companion_struggle_to_survive_in_the_inner_city.,-629,10.322,7.3,315
297,Meet_Joe_Black,"William_Parrish _media_tycoon_and_loving_father _is_about_to_celebrate_his_65th_birthday._One_morning _he_is_contacted_by_the_inevitable _by_hallucination _as_he_thinks._Later _Death_enters_his_home_and_his_life _personified_in_human_form_as_Joe_Black._His_intention_was_to_take_William_with_him _but_accidentally _Joe_and_William's_beautiful_daughter_Susan_have_already_met._Joe_begins_to_develop_certain_interest_in_life_on_Earth _as_well_as_in_Susan _who_has_no_clue_with_whom_she's_flirting.",351,73.8,7.341,5050
132363,The_Butler,"A_look_at_the_life_of_Cecil_Gaines _who_served_eight_presidents_as_the_White_House's_head_butler_from_1952_to_1986 _and_had_a_unique_front-row_seat_as_political_and_racial_history_was_made.",531,32.366,7.34,2823
82690,Wreck-It_Ralph,"Wreck-It_Ralph_is_the_9-foot-tall _643-pound_villain_of_an_arcade_video_game_named_Fix-It_Felix_Jr. _in_which_the_game's_titular_hero_fixes_buildings_that_Ralph_destroys._Wanting_to_prove_he_can_be_a_good_guy_and_not_just_a_villain _Ralph_escapes_his_game_and_lands_in_Hero's_Duty _a_first-person_shooter_where_he_helps_the_game's_hero_battle_against_alien_invaders._He_later_enters_Sugar_Rush _a_kart_racing_game_set_on_tracks_made_of_candies _cookies_and_other_sweets._There _Ralph_meets_Vanellope_von_Schweetz_who_has_learned_that_her_game_is_faced_with_a_dire_threat_that_could_affect_the_entire_arcade _and_one_that_Ralph_may_have_inadvertently_started.",521,74.672,7.339,12148
64847,Belladonna_of_Sadness,"An_evil_feudal_lord_rapes_a_village_girl_on_her_wedding_night_and_proceeds_to_ruin_her_and_her_husband's_lives._After_she's_eventually_banished_from_her_village _the_girl_makes_a_pact_with_the_devil_to_gain_magical_ability_and_take_revenge.",42,15.769,7.3,301
33701,French_Fried_Vacation_2:_The_Bronzés_go_Skiing,"In_this_sequel_to_Les_Bronzes_(1978)_summer_has_passed _but_that_doesn't_mean_the_fun_has_to_end_for_Bernard _Nathalie _Gigi _Jerome _Popeye _Jean-Claude _and_Christiane.",120,12.835,7.339,1175
13183,Watchmen,"In_a_gritty_and_alternate_1985 _the_glory_days_of_costumed_vigilantes_have_been_brought_to_a_close_by_a_government_crackdown._But_after_one_of_the_masked_veterans_is_brutally_murdered _an_investigation_into_the_killer_is_initiated._The_reunited_heroes_set_out_to_prevent_their_own_destruction _but_in_doing_so_they_uncover_a_sinister_plot_that_puts_all_of_humanity_in_grave_danger.",476,72.367,7.338,9057
12776,Johnny_Stecchino,"Good_hearted_but_not_very_wordly-wise _Dante_is_happy_driving_the_school_bus_for_a_group_of_mentally_handicapped_children _while_feeling_he_is_somehow_missing_out_on_life_and_love._So_he_is_very_excited_when_after_nearly_being_knocked_down_by_her_car_he_meets_Maria _who_seems_immediately_enamoured_of_him._He_is_soon_invited_to_her_sumptuous_Palermo_villa _little_suspecting_that_this_is_part_of_a_plot._He_bears_an_amazing_likeness_to_Maria's_stool-pigeon_gangster_husband_and_it_would_be_convenient_for_them_if_the_mobster _in_the_shape_of_Dante _was_seen_to_be_dead_and_buried.",265,18.986,7.338,998
377,A_Nightmare_on_Elm_Street,"Teenagers_in_a_small_town_are_dropping_like_flies _apparently_in_the_grip_of_mass_hysteria_causing_their_suicides._A_cop's_daughter _Nancy_Thompson _traces_the_cause_to_child_molester_Fred_Krueger _who_was_burned_alive_by_angry_parents_many_years_before._Krueger_has_now_come_back_in_the_dreams_of_his_killers'_children _claiming_their_lives_as_his_revenge._Nancy_and_her_boyfriend _Glen _must_devise_a_plan_to_lure_the_monster_out_of_the_realm_of_nightmares_and_into_the_real_world...",180,55.358,7.338,4984
88,Dirty_Dancing,"Expecting_the_usual_tedium_that_accompanies_a_summer_in_the_Catskills_with_her_family _17-year-old_Frances_'Baby'_Houseman_is_surprised_to_find_herself_stepping_into_the_shoes_of_a_professional_hoofer—and_unexpectedly_falling_in_love.",214,40.689,7.338,6026
315635,Spider-Man:_Homecoming,"Following_the_events_of_Captain_America:_Civil_War _Peter_Parker _with_the_help_of_his_mentor_Tony_Stark _tries_to_balance_his_life_as_an_ordinary_high_school_student_in_Queens _New_York_City _with_fighting_crime_as_his_superhero_alter_ego_Spider-Man_as_a_new_threat _the_Vulture _emerges.",578,99.254,7.337,21520
212167,Patema_Inverted,"In_an_underground_world_where_tunnels_extend_everywhere _even_though_they_live_in_dark_and_confined_spaces _people_wear_protective_clothes_and_lead_quiet_and_enjoyable_lives._Patema _a_princess_in_her_underground_village _loves_to_explore_the_tunnels._Her_favorite_place_is_a_danger_zone_that_her_village_prohibits_people_from_entering._Even_though_she's_scolded _Patema's_curiosity_can't_be_held_back._No_one_ever_explained_what_the_supposed_danger_was._On_her_usual_trip_to_the_danger_zone _Patema_faces_unexpected_events._When_hidden_secrets_come_to_light _the_story_begins_to_unfold.",533,22.735,7.337,399
191714,The_Lunchbox,"A_mistaken_delivery_in_Mumbai's_famously_efficient_lunchbox_delivery_system_(Mumbai's_Dabbawallahs)_connects_a_young_housewife_to_a_stranger_in_the_dusk_of_his_life._They_build_a_fantasy_world_together_through_notes_in_the_lunchbox._Gradually _this_fantasy_threatens_to_overwhelm_their_reality.",532,12.225,7.337,689
802,Lolita,"Humbert_Humbert_is_a_middle-aged_British_novelist_who_is_both_appalled_by_and_attracted_to_the_vulgarity_of_American_culture._When_he_comes_to_stay_at_the_boarding_house_run_by_Charlotte_Haze _he_soon_becomes_obsessed_with_Lolita _the_woman's_teenaged_daughter.",-91,35.677,7.337,2014
